District.Name,Month,NewCasesStudents,NewCasesTeachers,NewCasesStaff,num.report.school,AccuCasesStudents,AccuCasesTeachers,AccuCasesStaff,NCESDistrictID,pop.5.17,Norm.New.Stud,share_inperson,share_hybrid,share_virtual
WATERVILLE CSD,2021-05-01,2,0,0,1,18,10,3,3630160,941,2.1253985122210413,0,1,0
WATERVLIET CITY SD,2020-09-01,1,0,0,1,1,0,0,3630210,1471,0.6798096532970768,0.50996083,0.49003917,0
WATERVLIET CITY SD,2020-11-01,2,3,0,2,3,3,0,3630210,1471,1.3596193065941535,0.51258212,0.48741788,0
WATERVLIET CITY SD,2020-12-01,10,2,4,2,13,5,4,3630210,1471,6.798096532970768,0.51204526,0.48795474,0
WATERVLIET CITY SD,2021-01-01,20,4,5,2,33,9,9,3630210,1471,13.596193065941536,0.51474243,0.48525757,0
WATERVLIET CITY SD,2021-02-01,8,1,0,2,41,10,9,3630210,1471,5.438477226376614,0.51607585,0.48392418,0
WATERVLIET CITY SD,2021-03-01,12,2,1,2,53,12,10,3630210,1471,8.157715839564922,0.51580745,0.48419252,0
WATERVLIET CITY SD,2021-04-01,8,1,0,2,61,13,10,3630210,1471,5.438477226376614,0.51642376,0.48357624,0
WATERVLIET CITY SD,2021-05-01,3,0,0,2,64,13,10,3630210,1471,2.0394289598912305,0.51774859,0.48225138,0
WATERVLIET CITY SD,2021-06-01,2,0,0,1,66,13,10,3630210,1471,1.3596193065941535,0.51808876,0.48191127,0
WATKINS GLEN CSD,2020-10-01,5,0,0,2,5,0,0,3630240,1046,4.780114722753346,0,1,0
WATKINS GLEN CSD,2020-11-01,4,1,3,2,9,1,3,3630240,1046,3.8240917782026767,0,0.92015463,0.079845354
WATKINS GLEN CSD,2020-12-01,1,1,2,2,10,2,5,3630240,1046,0.9560229445506692,0,0,1
WATKINS GLEN CSD,2021-01-01,15,3,4,2,25,5,9,3630240,1046,14.340344168260037,0,0.93474525,0.065254763
WATKINS GLEN CSD,2021-02-01,3,0,0,2,28,5,9,3630240,1046,2.868068833652008,0,1,0
WATKINS GLEN CSD,2021-03-01,2,0,2,2,30,5,11,3630240,1046,1.9120458891013383,0,1,0
WATKINS GLEN CSD,2021-05-01,1,0,3,2,31,5,14,3630240,1046,0.9560229445506692,0,1,0
WATKINS GLEN CSD,2021-06-01,2,0,2,2,33,5,16,3630240,1046,1.9120458891013383,0,1,0
WAVERLY CSD,2020-10-01,1,2,2,3,1,2,2,3630270,1474,0.6784260515603798,1,0,0
WAVERLY CSD,2020-11-01,10,2,3,4,11,4,5,3630270,1474,6.784260515603799,1,0,0
WAVERLY CSD,2020-12-01,19,2,4,4,30,6,9,3630270,1474,12.890094979647218,1,0,0
WAVERLY CSD,2021-01-01,26,10,4,4,56,16,13,3630270,1474,17.639077340569877,1,0,0
WAVERLY CSD,2021-02-01,0,0,0,4,56,16,13,3630270,1474,0,1,0,0
WAVERLY CSD,2021-03-01,10,1,0,4,66,17,13,3630270,1474,6.784260515603799,1,0,0
WAVERLY CSD,2021-04-01,29,0,0,4,95,17,13,3630270,1474,19.674355495251017,1,0,0
WAVERLY CSD,2021-05-01,9,1,0,4,104,18,13,3630270,1474,6.1058344640434195,1,0,0
WAVERLY CSD,2021-06-01,1,0,0,4,105,18,13,3630270,1474,0.6784260515603798,1,0,0
WAYLAND-COHOCTON CSD,2020-11-01,1,1,2,3,1,1,2,3600011,1380,0.7246376811594203,0,1,0
WAYLAND-COHOCTON CSD,2020-12-01,2,2,3,3,3,3,5,3600011,1380,1.4492753623188406,0,0.5651136,0.43488643
WAYLAND-COHOCTON CSD,2021-01-01,7,5,7,4,10,8,12,3600011,1380,5.0724637681159415,0,0.86094898,0.13905104
WAYLAND-COHOCTON CSD,2021-02-01,4,1,2,3,14,9,14,3600011,1380,2.898550724637681,0,1,0
WAYLAND-COHOCTON CSD,2021-03-01,3,0,0,2,17,9,14,3600011,1380,2.1739130434782608,0,1,0
WAYLAND-COHOCTON CSD,2021-04-01,4,0,0,2,21,9,14,3600011,1380,2.898550724637681,0,1,0
WAYLAND-COHOCTON CSD,2021-05-01,14,2,2,4,35,11,16,3600011,1380,10.144927536231883,0,1,0
WAYLAND-COHOCTON CSD,2021-06-01,4,0,0,2,39,11,16,3600011,1380,2.898550724637681,0,1,0
WAYNE CSD,2020-11-01,5,1,2,4,5,1,2,3630330,2279,2.1939447125932428,0.34986043,0.65013957,0
WAYNE CSD,2020-12-01,15,2,6,4,20,3,8,3630330,2279,6.581834137779728,0.34830579,0.65169424,0
WAYNE CSD,2021-01-01,21,4,11,4,41,7,19,3630330,2279,9.214567792891618,0.34939799,0.65060204,0
WAYNE CSD,2021-02-01,12,0,0,4,53,7,19,3630330,2279,5.265467310223783,0.35158548,0.64841455,0
WAYNE CSD,2021-03-01,17,0,2,4,70,7,21,3630330,2279,7.459412022817025,0.35245091,0.64754909,0
WAYNE CSD,2021-04-01,14,0,0,4,84,7,21,3630330,2279,6.14304519526108,0.35512438,0.64487565,0
WAYNE CSD,2021-05-01,5,0,0,2,89,7,21,3630330,2279,2.1939447125932428,0.35620883,0.64379114,0
WAYNE CSD,2021-06-01,1,0,0,1,90,7,21,3630330,2279,0.43878894251864853,0.35696676,0.64303321,0
WAYNE-FINGER LAKES BOCES,2020-10-01,2,3,3,3,2,3,3,NA,NA,NA,NA,NA,NA
WAYNE-FINGER LAKES BOCES,2020-11-01,7,1,5,6,9,4,8,NA,NA,NA,NA,NA,NA
WAYNE-FINGER LAKES BOCES,2020-12-01,14,7,6,6,23,11,14,NA,NA,NA,NA,NA,NA
WAYNE-FINGER LAKES BOCES,2021-01-01,23,8,12,6,46,19,26,NA,NA,NA,NA,NA,NA
WAYNE-FINGER LAKES BOCES,2021-02-01,5,0,0,3,51,19,26,NA,NA,NA,NA,NA,NA
WAYNE-FINGER LAKES BOCES,2021-03-01,2,0,0,2,53,19,26,NA,NA,NA,NA,NA,NA
WAYNE-FINGER LAKES BOCES,2021-04-01,5,0,1,5,58,19,27,NA,NA,NA,NA,NA,NA
WAYNE-FINGER LAKES BOCES,2021-05-01,5,0,2,5,63,19,29,NA,NA,NA,NA,NA,NA
WAYNE-FINGER LAKES BOCES,2021-06-01,2,0,0,2,65,19,29,NA,NA,NA,NA,NA,NA
WEBSTER CSD,2020-10-01,6,0,2,4,6,0,2,3630360,9171,0.6542361792607131,0,1,0
WEBSTER CSD,2020-11-01,41,2,8,10,47,2,10,3630360,9171,4.470613891614873,0,1,0
WEBSTER CSD,2020-12-01,76,2,11,11,123,4,21,3630360,9171,8.286991603969033,0,1,0
WEBSTER CSD,2021-01-01,78,5,12,10,201,9,33,3630360,9171,8.50507033038927,0,1,0
WEBSTER CSD,2021-02-01,41,1,4,10,242,10,37,3630360,9171,4.470613891614873,0,1,0
WEBSTER CSD,2021-03-01,55,1,5,9,297,11,42,3630360,9171,5.997164976556538,0,1,0
WEBSTER CSD,2021-04-01,60,3,6,11,357,14,48,3630360,9171,6.542361792607131,0,1,0
WEBSTER CSD,2021-05-01,26,0,2,10,383,14,50,3630360,9171,2.8350234434630903,0,1,0
WEEDSPORT CSD,2020-09-01,1,0,0,1,1,0,0,3630420,788,1.2690355329949237,0,1,0
WEEDSPORT CSD,2020-11-01,6,0,0,2,7,0,0,3630420,788,7.614213197969543,0,1,0
WEEDSPORT CSD,2020-12-01,5,0,1,2,12,0,1,3630420,788,6.345177664974619,0,1,0
WEEDSPORT CSD,2021-01-01,17,1,0,2,29,1,1,3630420,788,21.573604060913706,0,1,0
WEEDSPORT CSD,2021-02-01,0,0,0,2,29,1,1,3630420,788,0,0,1,0
WEEDSPORT CSD,2021-03-01,1,0,0,2,30,1,1,3630420,788,1.2690355329949237,0,1,0
WEEDSPORT CSD,2021-04-01,12,0,0,2,42,1,1,3630420,788,15.228426395939087,0.43445477,0.56554526,0
WEEDSPORT CSD,2021-05-01,7,0,0,2,49,1,1,3630420,788,8.883248730964468,1,0,0
WELLS CSD,2021-01-01,2,1,0,1,2,1,0,3630450,114,17.543859649122805,0.96754652,0,0.032453485
WELLS CSD,2021-02-01,3,0,0,1,5,1,0,3630450,114,26.31578947368421,0.78571427,0,0.21428572
WELLSVILLE CSD,2020-10-01,3,0,0,1,3,0,0,3630480,1274,2.3547880690737832,0.45117587,0.54882413,0
WELLSVILLE CSD,2020-11-01,3,0,0,1,6,0,0,3630480,1274,2.3547880690737832,0.35981089,0.64018911,0
WELLSVILLE CSD,2020-12-01,4,1,3,2,10,1,3,3630480,1274,3.1397174254317113,0.15553516,0.2029684,0.64149642
WELLSVILLE CSD,2021-01-01,8,2,2,2,18,3,5,3630480,1274,6.279434850863423,0.42478612,0.50706208,0.068151809
WELLSVILLE CSD,2021-02-01,2,2,3,2,20,5,8,3630480,1274,1.5698587127158556,0.448111,0.551889,0
WELLSVILLE CSD,2021-03-01,2,0,0,2,22,5,8,3630480,1274,1.5698587127158556,0.49329159,0.50670844,0
WELLSVILLE CSD,2021-04-01,1,1,0,1,23,6,8,3630480,1274,0.7849293563579278,0.81910539,0.1808946,0
WELLSVILLE CSD,2021-05-01,6,0,0,2,29,6,8,3630480,1274,4.7095761381475665,1,0,0
WELLSVILLE CSD,2021-06-01,1,1,0,1,30,7,8,3630480,1274,0.7849293563579278,1,0,0
WEST BABYLON UFSD,2020-09-01,2,0,1,2,2,0,1,3630540,3843,0.5204267499349466,0.11045562,0.88954437,0
WEST BABYLON UFSD,2020-10-01,6,2,0,5,8,2,1,3630540,3843,1.56128024980484,0,1,0
WEST BABYLON UFSD,2020-11-01,24,4,3,7,32,6,4,3630540,3843,6.24512099921936,0,0.74610108,0.25389895
WEST BABYLON UFSD,2020-12-01,33,4,9,7,65,10,13,3630540,3843,8.58704137392662,0,1,0
WEST BABYLON UFSD,2021-01-01,74,25,24,7,139,35,37,3630540,3843,19.255789747593028,0,0.99995691,4.3093667e-5
WEST BABYLON UFSD,2021-02-01,25,6,4,6,164,41,41,3630540,3843,6.505334374186833,0,1,0
WEST BABYLON UFSD,2021-03-01,46,5,3,7,210,46,44,3630540,3843,11.969815248503773,0,1,0
WEST BABYLON UFSD,2021-04-01,33,4,4,6,243,50,48,3630540,3843,8.58704137392662,0,1,0
WEST BABYLON UFSD,2021-05-01,3,0,0,2,246,50,48,3630540,3843,0.78064012490242,0,1,0
WEST BABYLON UFSD,2021-06-01,1,0,0,1,247,50,48,3630540,3843,0.2602133749674733,0,1,0
WEST CANADA VALLEY CSD,2020-09-01,1,0,0,1,1,0,0,3630600,756,1.3227513227513228,0.49926952,0.50073045,0
WEST CANADA VALLEY CSD,2020-10-01,2,0,0,2,3,0,0,3630600,756,2.6455026455026456,0.50762343,0.4923766,0
WEST CANADA VALLEY CSD,2020-11-01,3,1,0,1,6,1,0,3630600,756,3.968253968253968,0.50807261,0.49192742,0
WEST CANADA VALLEY CSD,2020-12-01,5,0,1,2,11,1,1,3630600,756,6.613756613756613,0.28548279,0.2796759,0.43484133
WEST CANADA VALLEY CSD,2021-01-01,8,4,4,2,19,5,5,3630600,756,10.582010582010582,0.35716069,0.35016733,0.29267195
WEST CANADA VALLEY CSD,2021-02-01,3,0,0,2,22,5,5,3630600,756,3.968253968253968,0.50405961,0.49594039,0
WEST CANADA VALLEY CSD,2021-04-01,2,0,1,2,24,5,6,3630600,756,2.6455026455026456,0.51626998,0.48373002,0
WEST CANADA VALLEY CSD,2021-05-01,2,0,0,1,26,5,6,3630600,756,2.6455026455026456,0.51356608,0.48643392,0
WEST GENESEE CSD,2020-10-01,4,0,4,4,4,0,4,3630630,4842,0.8261049153242462,0.37631226,0.62368774,0
WEST GENESEE CSD,2020-11-01,24,1,4,5,28,1,8,3630630,4842,4.956629491945477,0.36994433,0.63005567,0
WEST GENESEE CSD,2020-12-01,50,11,9,7,78,12,17,3630630,4842,10.326311441553077,0.36816794,0.63183206,0
WEST GENESEE CSD,2021-01-01,91,18,13,7,169,30,30,3630630,4842,18.7938868236266,0.37084398,0.62915599,0
WEST GENESEE CSD,2021-02-01,28,2,1,6,197,32,31,3630630,4842,5.782734407269723,0.37084398,0.62915599,0
WEST GENESEE CSD,2021-03-01,12,0,0,5,209,32,31,3630630,4842,2.4783147459727384,0.37084398,0.62915599,0
WEST GENESEE CSD,2021-04-01,37,2,0,7,246,34,31,3630630,4842,7.641470466749277,0.39382911,0.60617089,0
WEST GENESEE CSD,2021-05-01,13,0,0,6,259,34,31,3630630,4842,2.6848409748038002,0.52080911,0.47919089,0
WEST GENESEE CSD,2021-06-01,6,0,0,3,265,34,31,3630630,4842,1.2391573729863692,0.52080911,0.47919089,0
WEST HEMPSTEAD UFSD,2020-09-01,1,0,0,1,1,0,0,3630660,3083,0.3243593902043464,0,1,0
WEST HEMPSTEAD UFSD,2020-10-01,1,0,0,1,2,0,0,3630660,3083,0.3243593902043464,0,1,0
WEST HEMPSTEAD UFSD,2020-11-01,10,0,0,4,12,0,0,3630660,3083,3.243593902043464,0,1,0
WEST HEMPSTEAD UFSD,2020-12-01,7,3,1,5,19,3,1,3630660,3083,2.2705157314304247,0,1,0
WEST HEMPSTEAD UFSD,2021-01-01,36,6,3,5,55,9,4,3630660,3083,11.67693804735647,0,1,0
WEST HEMPSTEAD UFSD,2021-02-01,10,1,4,5,65,10,8,3630660,3083,3.243593902043464,0,1,0
WEST HEMPSTEAD UFSD,2021-03-01,21,4,2,5,86,14,10,3630660,3083,6.811547194291275,0,1,0
WEST HEMPSTEAD UFSD,2021-04-01,20,1,3,5,106,15,13,3630660,3083,6.487187804086928,0,1,0
WEST HEMPSTEAD UFSD,2021-05-01,2,0,0,1,108,15,13,3630660,3083,0.6487187804086928,0,1,0
WEST HEMPSTEAD UFSD,2021-06-01,2,0,0,2,110,15,13,3630660,3083,0.6487187804086928,0,1,0
WEST IRONDEQUOIT CSD,2020-09-01,7,0,0,3,7,0,0,3615390,3601,1.9439044709802833,0,1,0
WEST IRONDEQUOIT CSD,2020-10-01,5,0,1,4,12,0,1,3615390,3601,1.3885031935573453,0,1,0
WEST IRONDEQUOIT CSD,2020-11-01,34,1,3,10,46,1,4,3615390,3601,9.441821716189947,0,1,0
WEST IRONDEQUOIT CSD,2020-12-01,38,5,5,8,84,6,9,3615390,3601,10.552624271035825,0,1,0
WEST IRONDEQUOIT CSD,2021-01-01,56,8,8,10,140,14,17,3615390,3601,15.551235767842266,0,1,0
WEST IRONDEQUOIT CSD,2021-02-01,19,6,0,10,159,20,17,3615390,3601,5.276312135517912,0,1,0
WEST IRONDEQUOIT CSD,2021-03-01,20,1,2,10,179,21,19,3615390,3601,5.554012774229381,0,1,0
WEST IRONDEQUOIT CSD,2021-04-01,29,0,4,6,208,21,23,3615390,3601,8.053318522632603,0,1,0
WEST IRONDEQUOIT CSD,2021-05-01,10,0,0,5,218,21,23,3615390,3601,2.7770063871146906,0.49902579,0.50097418,0
WEST IRONDEQUOIT CSD,2021-06-01,5,0,0,4,223,21,23,3615390,3601,1.3885031935573453,0.51567197,0.48432803,0
WEST ISLIP UFSD,2020-09-01,3,0,0,1,3,0,0,3630690,4738,0.6331785563528914,0.10695542,0.89304459,0
WEST ISLIP UFSD,2020-10-01,0,3,3,4,3,3,3,3630690,4738,0,0.65661806,0.34338194,0
WEST ISLIP UFSD,2020-11-01,14,2,4,7,17,5,7,3630690,4738,2.95483326298016,0.65686375,0.34313625,0
WEST ISLIP UFSD,2020-12-01,60,5,4,7,77,10,11,3630690,4738,12.66357112705783,0.65796286,0.34203714,0
WEST ISLIP UFSD,2021-01-01,90,24,18,7,167,34,29,3630690,4738,18.995356690586746,0.65714169,0.34285834,0
WEST ISLIP UFSD,2021-02-01,42,3,5,7,209,37,34,3630690,4738,8.864499788940481,0.65851992,0.34148008,0
WEST ISLIP UFSD,2021-03-01,77,10,6,7,286,47,40,3630690,4738,16.251582946390883,0.65987724,0.34012273,0
WEST ISLIP UFSD,2021-04-01,45,5,4,7,331,52,44,3630690,4738,9.497678345293373,0.72792888,0.27207109,0
WEST ISLIP UFSD,2021-05-01,10,0,2,3,341,52,46,3630690,4738,2.110595187842972,1,0,0
WEST ISLIP UFSD,2021-06-01,4,0,0,3,345,52,46,3630690,4738,0.8442380751371886,1,0,0
WEST SENECA CSD,2020-09-01,1,0,0,1,1,0,0,3630780,7210,0.13869625520110956,0,0,1
WEST SENECA CSD,2020-10-01,5,1,0,2,6,1,0,3630780,7210,0.6934812760055479,0,0.017037734,0.98296225
WEST SENECA CSD,2020-11-01,17,14,6,8,23,15,6,3630780,7210,2.3578363384188625,0,0.2307677,0.76923227
WEST SENECA CSD,2020-12-01,18,12,4,8,41,27,10,3630780,7210,2.4965325936199725,0,0,1
WEST SENECA CSD,2021-01-01,41,5,9,9,82,32,19,3630780,7210,5.6865464632454925,0,0.73931295,0.26068705
WEST SENECA CSD,2021-02-01,26,2,9,8,108,34,28,3630780,7210,3.6061026352288486,0,1,0
WEST SENECA CSD,2021-03-01,65,6,4,8,173,40,32,3630780,7210,9.015256588072122,0,1,0
WEST SENECA CSD,2021-04-01,60,2,3,9,233,42,35,3630780,7210,8.321775312066574,0,1,0
WEST SENECA CSD,2021-05-01,17,1,1,7,250,43,36,3630780,7210,2.3578363384188625,0.038645614,0.96135437,0
WEST SENECA CSD,2021-06-01,1,0,0,1,251,43,36,3630780,7210,0.13869625520110956,0.21072009,0.78927988,0
WEST SENECA CSD,2021-07-01,1,0,0,1,252,43,36,3630780,7210,0.13869625520110956,NA,NA,NA
WEST VALLEY CSD,2020-11-01,1,0,1,1,1,0,1,3630900,340,2.941176470588235,0.59893596,0,0.40106404
WEST VALLEY CSD,2020-12-01,3,0,0,1,4,0,1,3630900,340,8.823529411764707,0.56521738,0.2173913,0.2173913
WEST VALLEY CSD,2021-03-01,1,0,0,1,5,0,1,3630900,340,2.941176470588235,1,0,0
WEST VALLEY CSD,2021-04-01,1,0,0,1,6,0,1,3630900,340,2.941176470588235,1,0,0
WEST VALLEY CSD,2021-05-01,3,0,0,1,9,0,1,3630900,340,8.823529411764707,1,0,0
WESTBURY UFSD,2020-10-01,8,0,0,3,8,0,0,3630960,3966,2.017145738779627,0,1,0
WESTBURY UFSD,2020-11-01,3,3,0,3,11,3,0,3630960,3966,0.7564296520423601,0,1,0
WESTBURY UFSD,2020-12-01,10,3,5,5,21,6,5,3630960,3966,2.5214321734745333,0,1,0
WESTBURY UFSD,2021-01-01,39,15,9,6,60,21,14,3630960,3966,9.833585476550681,0,1,0
WESTBURY UFSD,2021-02-01,18,5,1,5,78,26,15,3630960,3966,4.53857791225416,0,1,0
WESTBURY UFSD,2021-03-01,25,1,3,6,103,27,18,3630960,3966,6.303580433686334,0,1,0
WESTBURY UFSD,2021-04-01,10,3,1,6,113,30,19,3630960,3966,2.5214321734745333,0,1,0
WESTBURY UFSD,2021-05-01,5,0,1,3,118,30,20,3630960,3966,1.2607160867372667,0,1,0
WESTBURY UFSD,2021-06-01,2,1,1,3,120,31,21,3630960,3966,0.5042864346949067,0,1,0
WESTBURY UFSD,2021-07-01,0,0,3,1,120,31,24,3630960,3966,0,NA,NA,NA
WESTBURY UFSD,2021-09-01,2,2,5,1,122,33,29,3630960,3966,0.5042864346949067,NA,NA,NA
WESTCHESTER BOCES,2020-11-01,3,3,3,5,3,3,3,NA,NA,NA,NA,NA,NA
WESTCHESTER BOCES,2020-12-01,4,1,2,6,7,4,5,NA,NA,NA,NA,NA,NA
WESTCHESTER BOCES,2021-01-01,8,5,13,6,15,9,18,NA,NA,NA,NA,NA,NA
WESTCHESTER BOCES,2021-02-01,4,0,4,4,19,9,22,NA,NA,NA,NA,NA,NA
WESTCHESTER BOCES,2021-03-01,5,2,8,5,24,11,30,NA,NA,NA,NA,NA,NA
WESTCHESTER BOCES,2021-04-01,6,1,3,3,30,12,33,NA,NA,NA,NA,NA,NA
WESTCHESTER BOCES,2021-05-01,1,0,1,2,31,12,34,NA,NA,NA,NA,NA,NA
WESTCHESTER BOCES,2021-06-01,1,0,0,1,32,12,34,NA,NA,NA,NA,NA,NA
WESTERN SUFFOLK BOCES,2020-10-01,8,1,1,5,8,1,1,NA,NA,NA,NA,NA,NA
WESTERN SUFFOLK BOCES,2020-11-01,3,2,7,4,11,3,8,NA,NA,NA,NA,NA,NA
WESTERN SUFFOLK BOCES,2020-12-01,22,8,18,6,33,11,26,NA,NA,NA,NA,NA,NA
WESTERN SUFFOLK BOCES,2021-01-01,34,15,40,7,67,26,66,NA,NA,NA,NA,NA,NA
WESTERN SUFFOLK BOCES,2021-02-01,9,2,17,6,76,28,83,NA,NA,NA,NA,NA,NA
WESTERN SUFFOLK BOCES,2021-03-01,24,4,8,7,100,32,91,NA,NA,NA,NA,NA,NA
WESTERN SUFFOLK BOCES,2021-04-01,8,1,2,3,108,33,93,NA,NA,NA,NA,NA,NA
WESTERN SUFFOLK BOCES,2021-05-01,1,0,2,2,109,33,95,NA,NA,NA,NA,NA,NA
WESTFIELD CSD,2020-11-01,3,3,0,2,3,3,0,3630990,682,4.398826979472141,0,1,0
WESTFIELD CSD,2020-12-01,2,2,0,2,5,5,0,3630990,682,2.932551319648094,0,1,0
WESTFIELD CSD,2021-01-01,11,0,4,3,16,5,4,3630990,682,16.129032258064516,0,0.65481395,0.34518608
WESTFIELD CSD,2021-02-01,1,1,2,2,17,6,6,3630990,682,1.466275659824047,0,1,0
WESTFIELD CSD,2021-03-01,4,0,0,2,21,6,6,3630990,682,5.865102639296188,0,1,0
WESTFIELD CSD,2021-04-01,0,1,0,1,21,7,6,3630990,682,0,0,1,0
WESTFIELD CSD,2021-05-01,3,0,0,3,24,7,6,3630990,682,4.398826979472141,0,1,0
WESTFIELD CSD,2021-06-01,1,0,0,1,25,7,6,3630990,682,1.466275659824047,0,1,0
WESTHAMPTON BEACH UFSD,2020-09-01,1,0,0,1,1,0,0,3631020,772,1.2953367875647668,0.4522759,0.54772407,0
WESTHAMPTON BEACH UFSD,2020-10-01,1,0,1,2,2,0,1,3631020,772,1.2953367875647668,0.4519563,0.54804367,0
WESTHAMPTON BEACH UFSD,2020-11-01,15,0,2,3,17,0,3,3631020,772,19.4300518134715,0.44937056,0.55062944,0
WESTHAMPTON BEACH UFSD,2020-12-01,31,2,0,3,48,2,3,3631020,772,40.155440414507765,0.44947502,0.55052501,0
WESTHAMPTON BEACH UFSD,2021-01-01,72,8,4,3,120,10,7,3631020,772,93.26424870466322,0.44873208,0.55126792,0
WESTHAMPTON BEACH UFSD,2021-02-01,20,2,3,3,140,12,10,3631020,772,25.906735751295336,0.44873208,0.55126792,0
WESTHAMPTON BEACH UFSD,2021-03-01,15,0,3,3,155,12,13,3631020,772,19.4300518134715,0.6442737,0.3557263,0
WESTHAMPTON BEACH UFSD,2021-04-01,24,0,0,3,179,12,13,3631020,772,31.088082901554404,1,0,0
WESTHAMPTON BEACH UFSD,2021-05-01,1,0,0,1,180,12,13,3631020,772,1.2953367875647668,1,0,0
WESTHILL CSD,2020-10-01,4,0,0,3,4,0,0,3607320,1838,2.176278563656148,0,1,0
WESTHILL CSD,2020-11-01,13,3,3,4,17,3,3,3607320,1838,7.072905331882481,0,1,0
WESTHILL CSD,2020-12-01,20,3,2,4,37,6,5,3607320,1838,10.881392818280741,0,1,0
WESTHILL CSD,2021-01-01,30,4,11,4,67,10,16,3607320,1838,16.32208922742111,0,1,0
WESTHILL CSD,2021-02-01,9,1,2,4,76,11,18,3607320,1838,4.896626768226333,0,1,0
WESTHILL CSD,2021-03-01,9,0,0,3,85,11,18,3607320,1838,4.896626768226333,0,1,0
WESTHILL CSD,2021-04-01,19,0,1,4,104,11,19,3607320,1838,10.337323177366704,0.25019208,0.74980789,0
WESTHILL CSD,2021-06-01,2,0,0,2,106,11,19,3607320,1838,1.088139281828074,0.33112583,0.66887414,0
WESTMORELAND CSD,2020-11-01,9,1,0,3,9,1,0,3631050,975,9.230769230769232,0.5431152,0.4568848,0
WESTMORELAND CSD,2020-12-01,1,6,1,3,10,7,1,3631050,975,1.0256410256410255,0.53754079,0.46245921,0
WESTMORELAND CSD,2021-01-01,9,5,1,3,19,12,2,3631050,975,9.230769230769232,0.54001677,0.45998323,0
WESTMORELAND CSD,2021-02-01,0,0,0,3,19,12,2,3631050,975,0,0.54368371,0.45631629,0
WESTMORELAND CSD,2021-03-01,8,0,0,3,27,12,2,3631050,975,8.205128205128204,0.54840374,0.45159623,0
WESTMORELAND CSD,2021-04-01,5,0,0,3,32,12,2,3631050,975,5.128205128205129,0.54809302,0.45190698,0
WESTMORELAND CSD,2021-05-01,1,0,0,3,33,12,2,3631050,975,1.0256410256410255,0.54855925,0.45144078,0
WESTMORELAND CSD,2021-06-01,0,0,0,2,33,12,2,3631050,975,0,0.55052596,0.44947401,0
WHEATLAND-CHILI CSD,2020-11-01,6,1,3,2,6,1,3,3631170,714,8.403361344537815,0,0.79676741,0.20323257
WHEATLAND-CHILI CSD,2020-12-01,3,0,4,1,9,1,7,3631170,714,4.201680672268908,0,1,0
WHEATLAND-CHILI CSD,2021-01-01,9,3,3,2,18,4,10,3631170,714,12.605042016806722,0,1,0
WHEATLAND-CHILI CSD,2021-02-01,1,0,1,1,19,4,11,3631170,714,1.4005602240896358,0,1,0
WHEATLAND-CHILI CSD,2021-04-01,10,0,0,2,29,4,11,3631170,714,14.005602240896359,0,1,0
WHEATLAND-CHILI CSD,2021-05-01,4,0,0,2,33,4,11,3631170,714,5.602240896358543,0,1,0
WHEELERVILLE UFSD,2020-12-01,1,0,0,1,1,0,0,3631200,171,5.847953216374268,0.56521738,0,0.43478259
WHEELERVILLE UFSD,2021-01-01,1,0,0,1,2,0,0,3631200,171,5.847953216374268,0.96772426,0.03227571,0
WHEELERVILLE UFSD,2021-02-01,1,1,0,1,3,1,0,3631200,171,5.847953216374268,0.78577912,0.21422088,0
WHEELERVILLE UFSD,2021-03-01,1,0,0,1,4,1,0,3631200,171,5.847953216374268,1,0,0
WHEELERVILLE UFSD,2021-04-01,4,0,0,1,8,1,0,3631200,171,23.391812865497073,1,0,0
WHEELERVILLE UFSD,2021-05-01,2,0,0,1,10,1,0,3631200,171,11.695906432748536,1,0,0
WHITE PLAINS CITY SD,2020-09-01,0,1,0,1,0,1,0,3631260,7373,0,0,0.65938604,0.34061393
WHITE PLAINS CITY SD,2020-10-01,10,1,3,5,10,2,3,3631260,7373,1.3563000135630001,0,0.98025107,0.019748902
WHITE PLAINS CITY SD,2020-11-01,27,10,9,7,37,12,12,3631260,7373,3.6620100366201003,0,1,0
WHITE PLAINS CITY SD,2020-12-01,34,14,11,7,71,26,23,3631260,7373,4.611420046114201,0,0.72360015,0.27639985
WHITE PLAINS CITY SD,2021-01-01,82,15,21,7,153,41,44,3631260,7373,11.1216601112166,0,0.76824164,0.23175837
WHITE PLAINS CITY SD,2021-02-01,28,1,12,7,181,42,56,3631260,7373,3.7976400379764,0,1,0
WHITE PLAINS CITY SD,2021-03-01,51,2,3,7,232,44,59,3631260,7373,6.9171300691713,0,1,0
WHITE PLAINS CITY SD,2021-04-01,77,10,6,7,309,54,65,3631260,7373,10.4435101044351,0,1,0
WHITE PLAINS CITY SD,2021-05-01,7,0,0,7,316,54,65,3631260,7373,0.9494100094941,0.94673002,0.05326996,0
WHITE PLAINS CITY SD,2021-06-01,3,0,1,5,319,54,66,3631260,7373,0.4068900040689,1,0,0
WHITEHALL CSD,2020-11-01,2,0,0,1,2,0,0,3631290,668,2.9940119760479043,0,0.56086057,0.4391394
WHITEHALL CSD,2020-12-01,2,1,2,1,4,1,2,3631290,668,2.9940119760479043,0,0.19296572,0.80703425
WHITEHALL CSD,2021-01-01,2,0,3,2,6,1,5,3631290,668,2.9940119760479043,0,0.73559636,0.26440364
WHITEHALL CSD,2021-02-01,3,1,0,2,9,2,5,3631290,668,4.491017964071856,0,1,0
