"id_name","NewCasesStudents","NewCasesTeachers","NewCasesStaff","Norm.New.Stud","share_inperson","share_hybrid","share_virtual","year","pupil_count_tot","per_federal_exp","per_state_local_exp","per_fed_state_local_exp","num_princ","num_teach","num_counselors","num_social","per_turn_all","per_turn_five_yrs","per_free_lunch","per_reduced_lunch","ELA_per_prof.18","math_per_prof.18","entity_name","student_teacher_ratio","district_name","report_school_year","Princ_Sal","Teacher_Sal"
220401040000,40,12,12,27.8551532033426,0,1,0,2021,1358,801,13367,14168,2,91,3,0,12,24,38,5,91,93,"GENERAL BROWN CSD",14.9230769230769,"GENERAL BROWN CSD","2020-21",102517.5,62711.86813
220701040000,21,8,0,20.368574199806,0,1,0,2021,787,531,19519,20050,4,79,4,0,7,10,38,6,92,90,"THOUSAND ISLANDS CSD",9.9620253164557,"THOUSAND ISLANDS CSD","2020-21",91158.2,64552.35443
220909040000,22,3,5,43.5643564356436,0,1,0,2021,492,1016,17358,18373,1,40,1,0,5,25,47,8,78,78,"BELLEVILLE-HENDERSON CSD",12.3,"BELLEVILLE-HENDERSON CSD","2020-21",96665,60529.875
221001040000,14,3,1,30.5010893246187,0,1,0,2021,391,1463,17102,18565,1,37,1,0,15,9,24,2,94,94,"SACKETS HARBOR CSD",10.5675675675676,"SACKETS HARBOR CSD","2020-21",92298,62011.62162
221301040000,6,1,1,19.047619047619,1,0,0,2021,332,1031,18260,19291,1,30,1,0,7,0,47,2,87,90,"LYME CSD",11.0666666666667,"LYME CSD","2020-21",109734,62937.26667
221401040000,9,5,1,15.4639175257732,0,1,0,2021,489,930,17020,17950,2,43,2,0,5,0,49,9,89,91,"LA FARGEVILLE CSD",11.3720930232558,"LA FARGEVILLE CSD","2020-21",90177,65476.97619
222000010000,134,20,18,31.3303717559037,0,0.932110995,0.067889005,2021,3895,2046,12642,14689,9,285,15,3,8,16,67,3,77,73,"WATERTOWN CITY SD",13.6666666666667,"WATERTOWN CITY SD","2020-21",102487.3333,65653.93571
222201060000,108,37,38,33.6343818125195,0,0.817353371111111,0.182646635555556,2021,2814,1396,17922,19318,5,283,9,2,9,19,39,9,81,88,"CARTHAGE CSD",9.9434628975265,"CARTHAGE CSD","2020-21",95435.33333,62557.13704
2.29e+11,63,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JEFFER-LEWIS-HAMIL-HERK-ONEIDA BOCES","2020-21",98821.33333,59548.9505
230201040000,26,5,11,57.649667405765,1,0,0,2021,465,1537,17109,18646,2,47,1,1,5,33,38,8,97,85,"COPENHAGEN CSD",9.8936170212766,"COPENHAGEN CSD","2020-21",99319.5,57851.81818
230301040000,4,3,1,11.0497237569061,0,1,0,2021,344,690,25142,25832,2,33,1,0,11,22,47,7,87,87,"HARRISVILLE CSD",10.4242424242424,"HARRISVILLE CSD","2020-21",112125.5,54810.06061
230901040000,104,8,6,72.1721027064539,0,0.952689191111111,0.0473108082222222,2021,1247,954,16847,17801,3,117,4,0,7,13,37,7,93,95,"LOWVILLE ACADEMY & CSD",10.6581196581197,"LOWVILLE ACADEMY & CSD","2020-21",100739.5714,67887.51282
231101040000,58,14,14,56.918547595682,0,0.85946175,0.140538245714286,2021,913,1076,21773,22849,4,94,4,0,3,0,54,7,79,81,"SOUTH LEWIS CSD",9.71276595744681,"SOUTH LEWIS CSD","2020-21",108324,65032.2234
231301040000,49,3,1,53.0877573131094,0,0.960609528888889,0.0393904711111111,2021,805,627,16406,17033,3,68,2,1,2,0,39,9,90,92,"BEAVER RIVER CSD",11.8382352941176,"BEAVER RIVER CSD","2020-21",100739.6667,58215.22059
240101040000,68,5,8,72.1102863202545,0,1,0,2021,944,588,17025,17612,3,97,4,1,5,7,28,3,88,93,"AVON CSD",9.7319587628866,"AVON CSD","2020-21",123272.6667,56606.47423
240201040000,47,6,1,55.4899645808737,0.738759322857143,0.245043822857143,0.0161968517142857,2021,782,637,19368,20005,3,80,3,0,12,20,26,5,81,86,"CALEDONIA-MUMFORD CSD",9.775,"CALEDONIA-MUMFORD CSD","2020-21",120582.6667,61358.8375
240401040000,19,4,4,21.0176991150442,0,1,0,2021,828,773,18881,19654,2,94,3,0,11,7,37,2,94,94,"GENESEO CSD",8.80851063829787,"GENESEO CSD","2020-21",122586.3333,58605.60638
240801060000,45,8,11,27.0758122743682,0.977777778888889,0,0.0222222222222222,2021,1464,710,17275,17986,3,126,6,0,12,20,33,3,89,96,"LIVONIA CSD",11.6190476190476,"LIVONIA CSD","2020-21",123027,66608.50794
240901040000,39,9,13,0,NA,NA,NA,2021,525,1814,19885,21698,2,58,2,0,10,0,58,0,86,79,"MT MORRIS CSD",9.05172413793103,"MT MORRIS CSD","2020-21",92320,52825.7931
241001060000,61,9,20,41.7522245037645,0,0.946425479,0.053574517,2021,1345,1105,17808,18912,3,132,7,2,10,16,47,5,82,83,"DANSVILLE CSD",10.1893939393939,"DANSVILLE CSD","2020-21",98440.4,59262.25758
241101040000,24,7,4,31.6205533596838,0,1,0,2021,605,977,19822,20799,3,68,3,0,7,25,46,4,81,84,"DALTON-NUNDA CSD (KESHEQUA)",8.89705882352941,"DALTON-NUNDA CSD (KESHEQUA)","2020-21",84872,60881
241701040000,28,1,2,37.3333333333333,0.468427404285714,0.531572591428571,0,2021,689,527,18688,19215,2,79,3,1,7,0,41,4,91,95,"YORK CSD",8.72151898734177,"YORK CSD","2020-21",97030,56861.43421
2.49e+11,39,12,5,66.1016949152542,0.242660721111111,0.673672366666667,0.0836669117777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GENESEE VALLEY BOCES","2020-21",91564.54545,50276.54639
250109040000,9,2,2,39.8230088495575,0,0.586028904,0.413971094,2021,202,989,30993,31982,1,23,1,0,0,0,51,8,81,81,"BROOKFIELD CSD",8.78260869565217,"BROOKFIELD CSD","2020-21",89000,54347.08696
250201060000,22,7,5,14.1661300708307,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAZENOVIA CSD","2020-21",96546.5,68267.05556
250301040000,15,0,6,36.5853658536585,0.7294327425,0.27056725375,0,2021,340,1886,25383,27269,2,44,2,0,5,0,49,2,81,85,"DERUYTER CSD",7.72727272727273,"DERUYTER CSD","2020-21",90177,59237.59091
250401040000,22,6,5,30.2197802197802,1,0,0,2021,565,994,23298,24293,2,60,2,1,5,20,44,8,84,86,"MORRISVILLE-EATON CSD",9.41666666666667,"MORRISVILLE-EATON CSD","2020-21",98700,58210.28333
250701040000,15,5,2,29.126213592233,0,1,0,2021,565,1255,20621,21876,2,50,3,0,17,18,27,3,81,86,"HAMILTON CSD",11.3,"HAMILTON CSD","2020-21",107212,68994.22917
250901060000,60,17,15,42.3131170662906,0,1,0,2021,1265,1108,18607,19715,5,103,3,1,7,20,43,5,81,84,"CANASTOTA CSD",12.2815533980583,"CANASTOTA CSD","2020-21",100367.5,59700.51456
251101040000,21,8,3,45.0643776824034,0.238011914285714,0.564257452857143,0.197730634285714,2021,461,1590,17796,19385,2,44,2,0,5,13,44,6,86,88,"MADISON CSD",10.4772727272727,"MADISON CSD","2020-21",100041.5,57919.65909
251400010000,71,10,13,31.781557743957,0,0.85236761625,0.14763237625,2021,1830,1219,18897,20116,8,161,6,1,9,25,44,6,82,85,"ONEIDA CITY SD",11.3664596273292,"ONEIDA CITY SD","2020-21",116286.6667,72871.49367
251501040000,20,5,4,44.3458980044346,0.771465063333333,0,0.228534939666667,2021,385,1080,22135,23215,1,48,1,0,8,8,41,7,88,91,"STOCKBRIDGE VALLEY CSD",8.02083333333333,"STOCKBRIDGE VALLEY CSD","2020-21",90177,51130.9375
251601060000,63,3,11,31.947261663286,0.668809161428571,0.331190864285714,0,2021,1895,807,16735,17541,4,162,9,1,5,0,30,5,87,89,"CHITTENANGO CSD",11.6975308641975,"CHITTENANGO CSD","2020-21",97911.16667,63149.25926
2.59e+11,48,11,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON-ONEIDA BOCES","2020-21",105823,64110.96429
260101060000,179,29,11,50.2808988764045,0,1,0,2021,3370,437,18941,19378,3,274,14,5,10,27,19,1,95,98,"BRIGHTON CSD",12.2992700729927,"BRIGHTON CSD","2020-21",110202.8,67739.87179
260401060000,178,56,3,39.4503546099291,0,1,0,2021,3579,972,21708,22681,6,337,13,8,4,9,26,14,86,88,"GATES CHILI CSD",10.620178041543,"GATES CHILI CSD","2020-21",120439,70450.40356
260501060000,631,82,53,52.2697150430749,0,0.972279304,0.027720696,2021,10377,1126,16669,17796,18,849,42,13,8,20,53,5,80,90,"GREECE CSD",12.2226148409894,"GREECE CSD","2020-21",102854.2449,71014.46408
260801060000,201,25,38,61.9032953495534,0.439452287777778,0.560547718888889,0,2021,2840,779,21643,22422,6,288,10,7,8,7,58,6,85,90,"EAST IRONDEQUOIT CSD",9.86111111111111,"EAST IRONDEQUOIT CSD","2020-21",108832.4545,60272.01399
260803060000,223,21,23,61.9272424326576,0.101469776,0.898530221,0,2021,3576,527,17863,18390,8,300,17,6,10,17,29,2,94,95,"WEST IRONDEQUOIT CSD",11.92,"WEST IRONDEQUOIT CSD","2020-21",104884.7,62434.42333
260901060000,93,11,4,36.9781312127237,0.406245615555556,0.593754384444444,0,2021,2070,728,17340,18068,4,179,9,1,11,43,13,1,98,99,"HONEOYE FALLS-LIMA CSD",11.5642458100559,"HONEOYE FALLS-LIMA CSD","2020-21",118383.1429,67274.48315
261001060000,243,26,30,61.7534942820839,0,1,0,2021,3565,704,18505,19208,6,353,13,4,8,42,32,3,94,96,"SPENCERPORT CSD",10.0991501416431,"SPENCERPORT CSD","2020-21",104899.8333,67113.43323
261101060000,279,33,30,63.3946830265849,0.121776102,0.865378465,0.012845437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HILTON CSD","2020-21",87183.36364,64825.90341
261201060000,260,26,21,54.759898904802,0.0214081754,0.978591824,0,2021,4453,472,17165,17638,6,382,13,2,10,24,18,1,93,97,"PENFIELD CSD",11.6570680628272,"PENFIELD CSD","2020-21",113515.2308,66795.52279
261301060000,328,38,10,49.3752822519946,0.109504053,0.89049595,0,2021,5465,547,18317,18865,8,507,13,10,10,29,23,2,94,95,"FAIRPORT CSD",10.7790927021696,"FAIRPORT CSD","2020-21",106750.9412,69137.49702
261313030000,64,1,3,53.5117056856187,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EAST ROCHESTER UFSD","2020-21",99515.2,57896.21277
261401060000,322,22,28,53.4794884570669,0.409871045555556,0.590128964444444,0,2021,5543,377,19993,20371,10,464,20,1,7,26,1,0,98,99,"PITTSFORD CSD",11.9461206896552,"PITTSFORD CSD","2020-21",117740.7059,74783.07543
261501060000,237,24,25,55.9094125973107,0,1,0,2021,3667,525,16218,16743,5,299,12,3,10,14,27,4,92,93,"CHURCHVILLE-CHILI CSD",12.2642140468227,"CHURCHVILLE-CHILI CSD","2020-21",113224.5714,60424.19463
261600010000,945,173,138,29.1100637649016,0,0.481760197,0.5182398059,2021,24364,2020,17932,19952,47,2211,75,93,17,35,89,0,59,61,"ROCHESTER CITY SD",11.0194482134781,"ROCHESTER CITY SD","2020-21",115160.2534,66250.50883
261701060000,281,29,31,49.1516529648417,0,1,0,2021,5318,449,19887,20336,9,487,16,14,8,25,36,6,92,94,"RUSH-HENRIETTA CSD",10.9199178644764,"RUSH-HENRIETTA CSD","2020-21",103699.6316,65679.14784
261801060000,166,29,21,43.7417654808959,0,1,0,2021,3109,487,19380,19867,5,254,11,4,11,19,38,5,88,91,"BROCKPORT CSD",12.240157480315,"BROCKPORT CSD","2020-21",94030.92308,63405.21429
261901060000,383,14,50,41.7620761094755,0,1,0,2021,8039,599,17881,18481,10,641,21,19,10,27,23,2,93,96,"WEBSTER CSD",12.5413416536661,"WEBSTER CSD","2020-21",114686.5,69518.15723
262001040000,33,4,11,46.218487394958,0,0.966127901666667,0.033872095,2021,640,1223,24929,26152,2,76,3,2,9,20,41,5,83,94,"WHEATLAND-CHILI CSD",8.42105263157895,"WHEATLAND-CHILI CSD","2020-21",107974,59212.04167
2.691e+11,67,62,41,8.82740447957839,0.249092548888889,0.750907457111111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MONROE 1 BOCES","2020-21",109302.7368,59405.22297
2.692e+11,7,4,27,0.922266139657444,0.177404705714286,0.822595302,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MONROE 2-ORLEANS BOCES","2020-21",103018,59629.79279
270100010000,78,18,12,19.7718631178707,0,0.7995959075,0.2004040975,2021,3613,1092,15822,16913,6,235,8,10,11,15,66,2,72,70,"AMSTERDAM CITY SD",15.3744680851064,"AMSTERDAM CITY SD","2020-21",100874.6429,67310.42979
270301040000,20,3,11,18.6393289841566,0.457813331428571,0.542186685714286,0,2021,829,789,21918,22707,2,77,2,2,8,17,50,0,91,92,"CANAJOHARIE CSD",10.7662337662338,"CANAJOHARIE CSD","2020-21",100500,73812.4026
270601040000,43,13,4,29.7783933518006,0,0.8965113,0.103488695714286,2021,1238,920,17144,18064,3,105,3,1,6,0,32,4,96,95,"FONDA-FULTONVILLE CSD",11.7904761904762,"FONDA-FULTONVILLE CSD","2020-21",99449.66667,75243.95
270701040000,20,7,0,18.6741363211951,0.084101266,0.83491032,0.080988408,2021,699,1349,22450,23799,2,74,3,1,6,0,58,0,85,77,"FORT PLAIN CSD",9.44594594594595,"FORT PLAIN CSD","2020-21",107457.5,74935.21622
271201040000,21,8,3,23.4113712374582,0,0.9094239175,0.090576085125,2021,728,1687,16934,18621,1,63,2,2,12,13,51,0,77,75,"OPPENHEIM-EPHRATAH-ST. JOHNSVILLE CS",11.5555555555556,"OPPENHEIM-EPHRATAH-ST. JOHNSVILLE CS","2020-21",95858,65727.38095
280100010000,161,40,22,44.3770672546858,0.126410835233333,0.871031357777778,0.00255780077777778,2021,3072,699,23462,24161,6,290,9,4,11,18,56,5,75,77,"GLEN COVE CITY SD",10.5931034482759,"GLEN COVE CITY SD","2020-21",170020.8,100833.9135
280201030000,6,3,3,0.878863336751135,0,0.761914333333333,0.238085676666667,2021,6341,1342,20840,22182,10,360,4,12,15,25,75,0,58,64,"HEMPSTEAD UFSD",17.6138888888889,"HEMPSTEAD UFSD","2020-21",147849.1579,95334.33889
280202030000,78,52,33,12.916045702931,0,0.767437952,0.2325620493,2021,6523,2094,26755,28849,6,557,2,2,7,12,49,0,82,81,"UNIONDALE UFSD",11.7109515260323,"UNIONDALE UFSD","2020-21",162583.8333,118075.3447
280203030000,557,77,53,74.1381605217623,0.413561772,0.582466061,0.0039721727,2021,7244,427,25323,25750,8,644,18,10,8,5,20,4,95,97,"EAST MEADOW UFSD",11.2484472049689,"EAST MEADOW UFSD","2020-21",168554.8,108296.2453
280204020000,156,28,37,74.7484427407762,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NORTH BELLMORE UFSD","2020-21",162041.6667,105020.6601
280205030000,622,90,82,83.4563263115524,0.539439911111111,0.460560092222222,0,2021,7086,0,26584,26584,10,621,19,13,8,19,17,4,95,96,"LEVITTOWN UFSD",11.4106280193237,"LEVITTOWN UFSD","2020-21",170072.5556,116046.6538
280206030000,257,33,33,95.96713965646,0.746965933,0.240022173,0.013011909,2021,2185,375,26957,27332,4,214,6,1,10,24,8,2,92,94,"SEAFORD UFSD",10.2102803738318,"SEAFORD UFSD","2020-21",145649.7778,107786.0145
280207020000,81,10,12,75.984990619137,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BELLMORE UFSD","2020-21",178606,113388.3902
280208030000,26,19,8,8.84353741496599,0,0.79770509,0.202294913,2021,3307,1090,21053,22143,5,245,8,4,9,12,68,2,69,64,"ROOSEVELT UFSD",13.4979591836735,"ROOSEVELT UFSD","2020-21",128015.5833,95561.95102
280209030000,222,82,36,36.0916924077386,0.420444415,0.579555591,0,2021,6490,878,21423,22301,8,508,12,11,11,15,63,4,84,80,"FREEPORT UFSD",12.7755905511811,"FREEPORT UFSD","2020-21",151527.9524,98245.68504
280210030000,258,52,13,46.1786289600859,0.43938380875,0.498703755,0.0619124425,2021,4433,508,24053,24561,8,385,11,9,8,20,31,4,94,91,"BALDWIN UFSD",11.5142857142857,"BALDWIN UFSD","2020-21",163570.6875,107960.4857
280211030000,450,82,44,77.1340418237916,0.526098601111111,0.473901398888889,0,2021,5435,486,24835,25321,10,479,1,10,9,22,15,2,92,93,"OCEANSIDE UFSD",11.3465553235908,"OCEANSIDE UFSD","2020-21",163364.2143,108612.4371
280212030000,65,21,14,28.4215128989943,0.50464471,0.408184375555556,0.0871709135555556,2021,1699,805,26208,27014,4,155,5,3,7,14,36,7,92,95,"MALVERNE UFSD",10.9612903225806,"MALVERNE UFSD","2020-21",167968.5714,108948.8323
280213020000,48,6,11,22.3776223776224,0.881701261428571,0.118298742857143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VALLEY STREAM 13 UFSD","2020-21",174890.75,109262.0391
280214030000,266,38,38,72.3022560478391,0.86567439,0.121843401777778,0.0124822055555556,2021,2919,296,33939,34235,5,307,11,6,8,22,22,3,96,96,"HEWLETT-WOODMERE UFSD",9.50814332247557,"HEWLETT-WOODMERE UFSD","2020-21",180469.7273,120180.05
280215030000,48,8,12,7.15883668903803,0,0.924612664444444,0.0753873388888889,2021,2336,637,27952,28589,3,186,9,2,14,62,70,5,81,81,"LAWRENCE UFSD",12.5591397849462,"LAWRENCE UFSD","2020-21",134511.8182,113094.957
280216020000,117,32,30,29.6052631578947,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ELMONT UFSD","2020-21",131045.4,99349.83226
280217020000,108,14,23,57.0522979397781,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FRANKLIN SQUARE UFSD","2020-21",150833.3333,93827.0073
280218030000,347,26,13,80.9612692487167,0.380885577,0.619114423,0,2021,3914,259,24394,24653,7,309,9,4,8,24,2,0,98,98,"GARDEN CITY UFSD",12.6666666666667,"GARDEN CITY UFSD","2020-21",159257.4615,116445.9223
280219030000,100,16,17,72.3589001447178,0.0292253343333333,0.970774663333333,0,2021,1125,399,28990,29389,3,111,4,4,2,0,25,2,95,90,"EAST ROCKAWAY UFSD",10.1351351351351,"EAST ROCKAWAY UFSD","2020-21",164755.6,108931.2703
280220030000,222,22,21,78.1414994720169,0.486494605555556,0.491346046666667,0.0221593477777778,2021,2759,286,27315,27601,6,292,8,6,7,14,14,1,95,97,"LYNBROOK UFSD",9.4486301369863,"LYNBROOK UFSD","2020-21",176448.5,105886.6575
280221030000,349,45,45,88.6686991869919,0.642357072,0.357642928,0,2021,3501,454,29560,30015,7,327,10,7,7,18,12,0,98,97,"ROCKVILLE CENTRE UFSD",10.7064220183486,"ROCKVILLE CENTRE UFSD","2020-21",178662.6154,116572.9878
280222020000,60,9,12,36.2976406533575,0.916152515,0.03730002375,0.046547465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FLORAL PARK-BELLEROSE UFSD","2020-21",142395.5,96705.9633
280223030000,363,37,23,104.280379201379,0.661194127777778,0.338805865555556,0,2021,2755,316,25030,25346,5,266,11,2,11,27,5,0,97,98,"WANTAGH UFSD",10.3571428571429,"WANTAGH UFSD","2020-21",165399.25,105484
280224020000,52,13,10,47.2297910990009,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VALLEY STREAM 24 UFSD","2020-21",160124.6667,111394.837
280225020000,118,23,9,71.6019417475728,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MERRICK UFSD","2020-21",182580,119869.2548
280226030000,178,25,24,70.9728867623604,1,0,0,2021,2161,930,24681,25611,4,186,8,0,9,45,23,4,93,95,"ISLAND TREES UFSD",11.6182795698925,"ISLAND TREES UFSD","2020-21",161701.3333,111207.7634
280227030000,110,15,13,35.6795329224781,0,1,0,2021,1693,583,28443,29026,5,151,6,4,13,24,41,6,96,92,"WEST HEMPSTEAD UFSD",11.2119205298013,"WEST HEMPSTEAD UFSD","2020-21",146346.7143,97623.4702
280229020000,75,6,31,61.1745513866232,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NORTH MERRICK UFSD","2020-21",160395,109015.6353
280230020000,79,14,5,54.0355677154583,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VALLEY STREAM 30 UFSD","2020-21",146921.8571,107615.687
280231020000,53,8,3,49.4402985074627,0.580418527142857,0.419581477142857,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ISLAND PARK UFSD","2020-21",145474,106076.0375
280251070000,231,68,15,48.6213428751842,0,0.989174438,0.0108255639,2021,4645,441,21434,21875,4,375,21,6,5,15,31,4,94,95,"VALLEY STREAM CENTRAL HS DISTRICT",12.3866666666667,"VALLEY STREAM CENTRAL HS DISTRICT","2020-21",163502.6667,109407.6
280252070000,300,80,29,32.0684126135756,0,1,0,2021,8003,591,21225,21816,5,617,36,7,4,6,22,2,94,95,"SEWANHAKA CENTRAL HS DISTRICT",12.9708265802269,"SEWANHAKA CENTRAL HS DISTRICT","2020-21",170923.2941,108612.9297
280253070000,477,76,3,78.1070902243327,1,0,0,2021,5183,536,26101,26637,5,469,34,7,5,10,9,2,96,96,"BELLMORE-MERRICK CENTRAL HS DISTRICT",11.0511727078891,"BELLMORE-MERRICK CENTRAL HS DISTRICT","2020-21",171450.5625,115295.0789
280300010000,342,58,62,79.664570230608,0,1,0,2021,3654,1169,31149,32318,6,388,13,10,12,21,25,0,94,93,"LONG BEACH CITY SD",9.41752577319588,"LONG BEACH CITY SD","2020-21",166350.7333,106125.4742
280401030000,122,33,29,30.7614725163893,0,1,0,2021,4831,558,25889,26446,6,353,13,4,10,17,61,0,77,78,"WESTBURY UFSD",13.685552407932,"WESTBURY UFSD","2020-21",168796.5385,114740.2783
280402030000,113,9,9,61.6139585605234,1,0,0,2021,1649,544,33080,33624,3,194,6,3,13,14,8,0,98,98,"EAST WILLISTON UFSD",8.5,"EAST WILLISTON UFSD","2020-21",168510.7143,109457.4639
280403030000,162,24,12,48.7511284983449,0.43422692,0.554751963,0.01102112,2021,3192,226,29772,29999,6,275,12,5,9,33,11,1,97,98,"ROSLYN UFSD",11.6072727272727,"ROSLYN UFSD","2020-21",178656.8462,120488.3613
280404030000,341,38,52,65.6526761648055,0,1,0,2021,5259,421,27053,27474,7,475,21,3,7,14,19,2,90,93,"PORT WASHINGTON UFSD",11.0715789473684,"PORT WASHINGTON UFSD","2020-21",162850.4667,111748.7
280405020000,78,10,18,45.3224869262057,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NEW HYDE PARK-GARDEN CITY PARK UFSD","2020-21",142908.6,99621.44262
280406030000,208,33,19,63.4533251982916,0,1,0,2021,3025,288,28554,28842,3,262,12,3,11,21,7,1,97,98,"MANHASSET UFSD",11.5458015267176,"MANHASSET UFSD","2020-21",173841.6667,103299.8731
280407030000,381,47,46,53.6242083040113,0.0057691567,0.989049929,0.0051809134,2021,6799,894,29248,30142,10,692,20,7,9,24,16,2,94,96,"GREAT NECK UFSD",9.82514450867052,"GREAT NECK UFSD","2020-21",201906.7083,110171
280409030000,130,33,25,32.4513230154768,0.41242139625,0.5875786,0,2021,4028,331,26869,27200,5,378,11,6,6,3,13,2,98,98,"HERRICKS UFSD",10.6560846560847,"HERRICKS UFSD","2020-21",183210.7,112094.5344
280410030000,288,38,15,95.8721704394141,0.641362226,0.358637783,0,2021,2881,652,28538,29190,5,247,5,3,13,10,31,3,92,94,"MINEOLA UFSD",11.663967611336,"MINEOLA UFSD","2020-21",156948.9286,112255.2893
280411030000,144,11,11,104.956268221574,0.935421407777778,0,0.0645785922222222,2021,1309,528,34239,34767,3,147,6,1,5,0,13,2,92,95,"CARLE PLACE UFSD",8.9047619047619,"CARLE PLACE UFSD","2020-21",178728.4,116326.6054
280501060000,211,33,31,70.7104557640751,0.68230941375,0.2307379025,0.086952675875,2021,2509,93,40484,40577,5,308,9,6,9,18,9,1,96,96,"NORTH SHORE CSD",8.1461038961039,"NORTH SHORE CSD","2020-21",183024.75,116148.8994
280502060000,461,93,74,70.4892966360856,0.598497561,0.351575496,0.0499269463,2021,6529,256,31940,32196,11,680,20,3,8,28,8,1,96,96,"SYOSSET CSD",9.60147058823529,"SYOSSET CSD","2020-21",188720.05,116365.421
280503060000,142,19,22,52.3985239852398,0.42573117,0.57426884125,0,2021,1964,477,38225,38702,4,188,8,1,9,19,19,1,93,99,"LOCUST VALLEY CSD",10.4468085106383,"LOCUST VALLEY CSD","2020-21",182890.3,114579.7713
280504060000,350,36,61,70.7928802588997,0.34307945,0.607074358,0.0498461811,2021,4972,798,27400,28199,7,516,18,7,10,33,10,1,98,99,"PLAINVIEW-OLD BETHPAGE CSD",9.63565891472868,"PLAINVIEW-OLD BETHPAGE CSD","2020-21",160218.0588,106452.6511
280506060000,143,21,28,68.0952380952381,1,0,0,2021,1503,389,33749,34137,3,147,5,6,9,14,24,2,92,90,"OYSTER BAY-EAST NORWICH CSD",10.2244897959184,"OYSTER BAY-EAST NORWICH CSD","2020-21",157805,113891.9728
280515030000,76,19,24,27.2011453113815,0.464650282222222,0.535349714444444,0,2021,3138,524,33844,34367,6,281,9,2,10,19,11,0,100,99,"JERICHO UFSD",11.1672597864769,"JERICHO UFSD","2020-21",202853.5556,126305.0573
280517030000,249,35,41,43.9308398023994,0.407599189,0.574603653,0.01779716115,2021,5175,532,22674,23206,9,437,14,8,6,21,34,2,90,91,"HICKSVILLE UFSD",11.8421052631579,"HICKSVILLE UFSD","2020-21",166883.7059,109175.9691
280518030000,311,29,28,96.5538652592363,0.616309904444444,0.383690085555556,0,2021,2761,912,27971,28883,5,264,7,2,6,20,9,1,94,96,"PLAINEDGE UFSD",10.4583333333333,"PLAINEDGE UFSD","2020-21",183342.2222,115437.0875
280521030000,220,23,26,73.4067400734067,1,0,0,2021,2913,261,27090,27351,5,261,8,2,6,8,12,2,96,98,"BETHPAGE UFSD",11.1609195402299,"BETHPAGE UFSD","2020-21",188304.625,115937.0996
280522030000,453,76,92,75.6892230576441,0.728999702222222,0.271000303333333,0,2021,5314,1002,26960,27961,6,501,14,6,9,9,4,1,90,91,"FARMINGDALE UFSD",10.6067864271457,"FARMINGDALE UFSD","2020-21",184390.5385,103237.1483
280523030000,650,94,89,78.003120124805,0.849901538,0.0838433313,0.0662551299,2021,6548,318,26875,27193,9,683,22,4,9,32,7,1,95,96,"MASSAPEQUA UFSD",9.58711566617862,"MASSAPEQUA UFSD","2020-21",155391.8,111775.7377
2.89e+11,267,56,95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NASSAU BOCES","2020-21",136001.6053,102566.1768
