"District.Name","Month","NewCasesStudents","NewCasesTeachers","NewCasesStaff","num.report.school","AccuCasesStudents","AccuCasesTeachers","AccuCasesStaff","NCESDistrictID","pop.5.17","Norm.New.Stud","share_inperson","share_hybrid","share_virtual","id_name","year","pupil_count_tot","per_federal_exp","per_state_local_exp","per_fed_state_local_exp","num_princ","num_teach","num_counselors","num_social","per_turn_all","per_turn_five_yrs","per_free_lunch","per_reduced_lunch","ELA_per_prof.18","math_per_prof.18","entity_name","student_teacher_ratio","district_name","report_school_year","Princ_Sal","Teacher_Sal","LaggedStudCases"
"MOUNT MARKHAM CSD","2021-05-01",8,0,2,2,35,9,8,3630930,1138,7.0298769771529,1,0,0,212001040000,2021,1039,1027,19762,20789,3,96,2,2,2,5,43,5,88,84,"MOUNT MARKHAM CSD",10.8229166666667,"MOUNT MARKHAM CSD","2020-21",112605,63580.32979,2
"MOUNT MARKHAM CSD","2021-06-01",1,0,0,1,36,9,8,3630930,1138,0.878734622144112,1,0,0,212001040000,2021,1039,1027,19762,20789,3,96,2,2,2,5,43,5,88,84,"MOUNT MARKHAM CSD",10.8229166666667,"MOUNT MARKHAM CSD","2020-21",112605,63580.32979,8
"MOUNT MARKHAM CSD","2021-09-01",0,1,0,1,36,10,8,3630930,1138,0,NA,NA,NA,212001040000,2021,1039,1027,19762,20789,3,96,2,2,2,5,43,5,88,84,"MOUNT MARKHAM CSD",10.8229166666667,"MOUNT MARKHAM CSD","2020-21",112605,63580.32979,1
"MT MORRIS CSD","2020-11-01",8,2,0,2,10,3,0,NA,NA,NA,NA,NA,NA,240901040000,2021,525,1814,19885,21698,2,58,2,0,10,0,58,0,86,79,"MT MORRIS CSD",9.05172413793103,"MT MORRIS CSD","2020-21",92320,52825.7931,2
"MT MORRIS CSD","2021-01-01",14,3,8,2,24,6,8,NA,NA,NA,NA,NA,NA,240901040000,2021,525,1814,19885,21698,2,58,2,0,10,0,58,0,86,79,"MT MORRIS CSD",9.05172413793103,"MT MORRIS CSD","2020-21",92320,52825.7931,8
"MT MORRIS CSD","2021-02-01",1,0,2,1,25,6,10,NA,NA,NA,NA,NA,NA,240901040000,2021,525,1814,19885,21698,2,58,2,0,10,0,58,0,86,79,"MT MORRIS CSD",9.05172413793103,"MT MORRIS CSD","2020-21",92320,52825.7931,14
"MT MORRIS CSD","2021-03-01",1,1,1,1,26,7,11,NA,NA,NA,NA,NA,NA,240901040000,2021,525,1814,19885,21698,2,58,2,0,10,0,58,0,86,79,"MT MORRIS CSD",9.05172413793103,"MT MORRIS CSD","2020-21",92320,52825.7931,1
"MT MORRIS CSD","2021-04-01",5,1,1,2,31,8,12,NA,NA,NA,NA,NA,NA,240901040000,2021,525,1814,19885,21698,2,58,2,0,10,0,58,0,86,79,"MT MORRIS CSD",9.05172413793103,"MT MORRIS CSD","2020-21",92320,52825.7931,1
"MT MORRIS CSD","2021-05-01",6,1,1,2,37,9,13,NA,NA,NA,NA,NA,NA,240901040000,2021,525,1814,19885,21698,2,58,2,0,10,0,58,0,86,79,"MT MORRIS CSD",9.05172413793103,"MT MORRIS CSD","2020-21",92320,52825.7931,5
"MT MORRIS CSD","2021-06-01",2,0,0,1,39,9,13,NA,NA,NA,NA,NA,NA,240901040000,2021,525,1814,19885,21698,2,58,2,0,10,0,58,0,86,79,"MT MORRIS CSD",9.05172413793103,"MT MORRIS CSD","2020-21",92320,52825.7931,6
"MT PLEASANT CSD","2020-11-01",15,0,0,4,18,0,0,NA,NA,NA,NA,NA,NA,660801060000,2021,1897,469,27575,28044,4,179,7,1,11,40,11,1,91,96,"MT PLEASANT CSD",10.5977653631285,"MT PLEASANT CSD","2020-21",177363.1667,115759.6763,3
"MT PLEASANT CSD","2020-12-01",7,4,2,4,25,4,2,NA,NA,NA,NA,NA,NA,660801060000,2021,1897,469,27575,28044,4,179,7,1,11,40,11,1,91,96,"MT PLEASANT CSD",10.5977653631285,"MT PLEASANT CSD","2020-21",177363.1667,115759.6763,15
"MT PLEASANT CSD","2021-01-01",15,2,1,3,40,6,3,NA,NA,NA,NA,NA,NA,660801060000,2021,1897,469,27575,28044,4,179,7,1,11,40,11,1,91,96,"MT PLEASANT CSD",10.5977653631285,"MT PLEASANT CSD","2020-21",177363.1667,115759.6763,7
"MT PLEASANT CSD","2021-02-01",9,1,0,3,49,7,3,NA,NA,NA,NA,NA,NA,660801060000,2021,1897,469,27575,28044,4,179,7,1,11,40,11,1,91,96,"MT PLEASANT CSD",10.5977653631285,"MT PLEASANT CSD","2020-21",177363.1667,115759.6763,15
"MT PLEASANT CSD","2021-03-01",7,1,3,2,56,8,6,NA,NA,NA,NA,NA,NA,660801060000,2021,1897,469,27575,28044,4,179,7,1,11,40,11,1,91,96,"MT PLEASANT CSD",10.5977653631285,"MT PLEASANT CSD","2020-21",177363.1667,115759.6763,9
"MT PLEASANT CSD","2021-04-01",15,0,1,4,71,8,7,NA,NA,NA,NA,NA,NA,660801060000,2021,1897,469,27575,28044,4,179,7,1,11,40,11,1,91,96,"MT PLEASANT CSD",10.5977653631285,"MT PLEASANT CSD","2020-21",177363.1667,115759.6763,7
"MT PLEASANT CSD","2021-05-01",4,0,0,4,75,8,7,NA,NA,NA,NA,NA,NA,660801060000,2021,1897,469,27575,28044,4,179,7,1,11,40,11,1,91,96,"MT PLEASANT CSD",10.5977653631285,"MT PLEASANT CSD","2020-21",177363.1667,115759.6763,15
"MT PLEASANT CSD","2021-06-01",4,0,0,2,79,8,7,NA,NA,NA,NA,NA,NA,660801060000,2021,1897,469,27575,28044,4,179,7,1,11,40,11,1,91,96,"MT PLEASANT CSD",10.5977653631285,"MT PLEASANT CSD","2020-21",177363.1667,115759.6763,4
"MT PLEASANT-BLYTHEDALE UFSD","2020-12-01",4,0,0,1,5,0,0,NA,NA,NA,NA,NA,NA,660806020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MT PLEASANT-BLYTHEDALE UFSD","2020-21",167879.5,93691.70588,1
"MT PLEASANT-BLYTHEDALE UFSD","2021-01-01",1,0,1,1,6,0,1,NA,NA,NA,NA,NA,NA,660806020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MT PLEASANT-BLYTHEDALE UFSD","2020-21",167879.5,93691.70588,4
"MT PLEASANT-BLYTHEDALE UFSD","2021-03-01",1,0,0,1,7,0,1,NA,NA,NA,NA,NA,NA,660806020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MT PLEASANT-BLYTHEDALE UFSD","2020-21",167879.5,93691.70588,1
"MT PLEASANT-BLYTHEDALE UFSD","2021-04-01",2,0,0,1,9,0,1,NA,NA,NA,NA,NA,NA,660806020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MT PLEASANT-BLYTHEDALE UFSD","2020-21",167879.5,93691.70588,1
"MT PLEASANT-COTTAGE UFSD","2020-11-01",2,3,3,2,2,3,3,NA,NA,NA,NA,NA,NA,660804020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MT PLEASANT-COTTAGE UFSD","2020-21",133981.3333,84915.80952,NA
"MT PLEASANT-COTTAGE UFSD","2020-12-01",6,2,3,2,8,5,6,NA,NA,NA,NA,NA,NA,660804020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MT PLEASANT-COTTAGE UFSD","2020-21",133981.3333,84915.80952,2
"MT PLEASANT-COTTAGE UFSD","2021-01-01",2,0,6,2,10,5,12,NA,NA,NA,NA,NA,NA,660804020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MT PLEASANT-COTTAGE UFSD","2020-21",133981.3333,84915.80952,6
"MT PLEASANT-COTTAGE UFSD","2021-02-01",1,1,0,1,11,6,12,NA,NA,NA,NA,NA,NA,660804020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MT PLEASANT-COTTAGE UFSD","2020-21",133981.3333,84915.80952,2
"MT PLEASANT-COTTAGE UFSD","2021-03-01",7,0,1,2,18,6,13,NA,NA,NA,NA,NA,NA,660804020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MT PLEASANT-COTTAGE UFSD","2020-21",133981.3333,84915.80952,1
"MT PLEASANT-COTTAGE UFSD","2021-04-01",1,0,2,1,19,6,15,NA,NA,NA,NA,NA,NA,660804020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MT PLEASANT-COTTAGE UFSD","2020-21",133981.3333,84915.80952,7
"MT SINAI UFSD","2020-09-01",3,0,0,1,3,0,0,NA,NA,NA,NA,NA,NA,580207020000,2021,2089,994,23569,24562,3,193,7,4,7,29,9,0,96,97,"MT SINAI UFSD",10.8238341968912,"MT SINAI UFSD","2020-21",179089,108136.4188,NA
"MT SINAI UFSD","2020-11-01",9,1,4,3,14,3,4,NA,NA,NA,NA,NA,NA,580207020000,2021,2089,994,23569,24562,3,193,7,4,7,29,9,0,96,97,"MT SINAI UFSD",10.8238341968912,"MT SINAI UFSD","2020-21",179089,108136.4188,2
"MT SINAI UFSD","2020-12-01",25,0,8,3,39,3,12,NA,NA,NA,NA,NA,NA,580207020000,2021,2089,994,23569,24562,3,193,7,4,7,29,9,0,96,97,"MT SINAI UFSD",10.8238341968912,"MT SINAI UFSD","2020-21",179089,108136.4188,9
"MT SINAI UFSD","2021-01-01",45,12,3,3,84,15,15,NA,NA,NA,NA,NA,NA,580207020000,2021,2089,994,23569,24562,3,193,7,4,7,29,9,0,96,97,"MT SINAI UFSD",10.8238341968912,"MT SINAI UFSD","2020-21",179089,108136.4188,25
"MT SINAI UFSD","2021-02-01",13,2,3,3,97,17,18,NA,NA,NA,NA,NA,NA,580207020000,2021,2089,994,23569,24562,3,193,7,4,7,29,9,0,96,97,"MT SINAI UFSD",10.8238341968912,"MT SINAI UFSD","2020-21",179089,108136.4188,45
"MT SINAI UFSD","2021-03-01",43,2,2,3,140,19,20,NA,NA,NA,NA,NA,NA,580207020000,2021,2089,994,23569,24562,3,193,7,4,7,29,9,0,96,97,"MT SINAI UFSD",10.8238341968912,"MT SINAI UFSD","2020-21",179089,108136.4188,13
"MT SINAI UFSD","2021-04-01",28,2,1,3,168,21,21,NA,NA,NA,NA,NA,NA,580207020000,2021,2089,994,23569,24562,3,193,7,4,7,29,9,0,96,97,"MT SINAI UFSD",10.8238341968912,"MT SINAI UFSD","2020-21",179089,108136.4188,43
"MT SINAI UFSD","2021-05-01",4,0,0,3,172,21,21,NA,NA,NA,NA,NA,NA,580207020000,2021,2089,994,23569,24562,3,193,7,4,7,29,9,0,96,97,"MT SINAI UFSD",10.8238341968912,"MT SINAI UFSD","2020-21",179089,108136.4188,28
"MT SINAI UFSD","2021-06-01",3,0,0,1,175,21,21,NA,NA,NA,NA,NA,NA,580207020000,2021,2089,994,23569,24562,3,193,7,4,7,29,9,0,96,97,"MT SINAI UFSD",10.8238341968912,"MT SINAI UFSD","2020-21",179089,108136.4188,4
"MT VERNON SCHOOL DISTRICT","2020-11-01",1,7,2,6,1,10,2,NA,NA,NA,NA,NA,NA,660900010000,2021,7232,1071,27331,28402,14,591,24,14,13,15,79,0,77,73,"MT VERNON SCHOOL DISTRICT",12.2368866328257,"MT VERNON SCHOOL DISTRICT","2020-21",161757.3214,99623.90863,0
"MT VERNON SCHOOL DISTRICT","2020-12-01",13,8,11,12,14,18,13,NA,NA,NA,NA,NA,NA,660900010000,2021,7232,1071,27331,28402,14,591,24,14,13,15,79,0,77,73,"MT VERNON SCHOOL DISTRICT",12.2368866328257,"MT VERNON SCHOOL DISTRICT","2020-21",161757.3214,99623.90863,1
"MT VERNON SCHOOL DISTRICT","2021-01-01",23,18,26,16,37,36,39,NA,NA,NA,NA,NA,NA,660900010000,2021,7232,1071,27331,28402,14,591,24,14,13,15,79,0,77,73,"MT VERNON SCHOOL DISTRICT",12.2368866328257,"MT VERNON SCHOOL DISTRICT","2020-21",161757.3214,99623.90863,13
"MT VERNON SCHOOL DISTRICT","2021-02-01",16,7,14,14,53,43,53,NA,NA,NA,NA,NA,NA,660900010000,2021,7232,1071,27331,28402,14,591,24,14,13,15,79,0,77,73,"MT VERNON SCHOOL DISTRICT",12.2368866328257,"MT VERNON SCHOOL DISTRICT","2020-21",161757.3214,99623.90863,23
"MT VERNON SCHOOL DISTRICT","2021-03-01",29,10,15,16,82,53,68,NA,NA,NA,NA,NA,NA,660900010000,2021,7232,1071,27331,28402,14,591,24,14,13,15,79,0,77,73,"MT VERNON SCHOOL DISTRICT",12.2368866328257,"MT VERNON SCHOOL DISTRICT","2020-21",161757.3214,99623.90863,16
"MT VERNON SCHOOL DISTRICT","2021-04-01",24,5,6,12,106,58,74,NA,NA,NA,NA,NA,NA,660900010000,2021,7232,1071,27331,28402,14,591,24,14,13,15,79,0,77,73,"MT VERNON SCHOOL DISTRICT",12.2368866328257,"MT VERNON SCHOOL DISTRICT","2020-21",161757.3214,99623.90863,29
"MT VERNON SCHOOL DISTRICT","2021-05-01",6,0,2,5,112,58,76,NA,NA,NA,NA,NA,NA,660900010000,2021,7232,1071,27331,28402,14,591,24,14,13,15,79,0,77,73,"MT VERNON SCHOOL DISTRICT",12.2368866328257,"MT VERNON SCHOOL DISTRICT","2020-21",161757.3214,99623.90863,24
"MT VERNON SCHOOL DISTRICT","2021-06-01",1,1,0,2,113,59,76,NA,NA,NA,NA,NA,NA,660900010000,2021,7232,1071,27331,28402,14,591,24,14,13,15,79,0,77,73,"MT VERNON SCHOOL DISTRICT",12.2368866328257,"MT VERNON SCHOOL DISTRICT","2020-21",161757.3214,99623.90863,6
"MT VERNON SCHOOL DISTRICT","2021-07-01",2,0,0,2,115,59,76,NA,NA,NA,NA,NA,NA,660900010000,2021,7232,1071,27331,28402,14,591,24,14,13,15,79,0,77,73,"MT VERNON SCHOOL DISTRICT",12.2368866328257,"MT VERNON SCHOOL DISTRICT","2020-21",161757.3214,99623.90863,1
"MT VERNON SCHOOL DISTRICT","2021-08-01",2,0,0,2,117,59,76,NA,NA,NA,NA,NA,NA,660900010000,2021,7232,1071,27331,28402,14,591,24,14,13,15,79,0,77,73,"MT VERNON SCHOOL DISTRICT",12.2368866328257,"MT VERNON SCHOOL DISTRICT","2020-21",161757.3214,99623.90863,2
"NANUET UFSD","2020-09-01",2,0,0,2,2,0,0,3620190,2541,0.787091696182605,0,1,0,500108030000,2021,2219,324,25912,26236,3,187,7,1,10,28,22,2,98,98,"NANUET UFSD",11.8663101604278,"NANUET UFSD","2020-21",159750.8571,109753.3904,NA
"NANUET UFSD","2020-11-01",24,1,3,5,30,1,3,3620190,2541,9.44510035419126,0,0.63178784,0.36821213,500108030000,2021,2219,324,25912,26236,3,187,7,1,10,28,22,2,98,98,"NANUET UFSD",11.8663101604278,"NANUET UFSD","2020-21",159750.8571,109753.3904,4
"NANUET UFSD","2020-12-01",16,4,2,5,46,5,5,3620190,2541,6.29673356946084,0,0.24923952,0.7507605,500108030000,2021,2219,324,25912,26236,3,187,7,1,10,28,22,2,98,98,"NANUET UFSD",11.8663101604278,"NANUET UFSD","2020-21",159750.8571,109753.3904,24
"NANUET UFSD","2021-01-01",47,6,3,5,93,11,8,3620190,2541,18.4966548602912,0,0.7096321,0.29036793,500108030000,2021,2219,324,25912,26236,3,187,7,1,10,28,22,2,98,98,"NANUET UFSD",11.8663101604278,"NANUET UFSD","2020-21",159750.8571,109753.3904,16
"NANUET UFSD","2021-02-01",15,3,5,5,108,14,13,3620190,2541,5.90318772136954,0,0.83833611,0.16166386,500108030000,2021,2219,324,25912,26236,3,187,7,1,10,28,22,2,98,98,"NANUET UFSD",11.8663101604278,"NANUET UFSD","2020-21",159750.8571,109753.3904,47
"NANUET UFSD","2021-03-01",15,0,2,5,123,14,15,3620190,2541,5.90318772136954,0,1,0,500108030000,2021,2219,324,25912,26236,3,187,7,1,10,28,22,2,98,98,"NANUET UFSD",11.8663101604278,"NANUET UFSD","2020-21",159750.8571,109753.3904,15
"NANUET UFSD","2021-04-01",7,0,2,5,130,14,17,3620190,2541,2.75482093663912,0.66664648,0.33335352,0,500108030000,2021,2219,324,25912,26236,3,187,7,1,10,28,22,2,98,98,"NANUET UFSD",11.8663101604278,"NANUET UFSD","2020-21",159750.8571,109753.3904,15
"NAPLES CSD","2020-11-01",1,0,1,1,3,0,1,3620220,781,1.28040973111396,0,1,0,431201040000,2021,624,778,24258,25036,2,76,2,0,11,20,44,3,81,88,"NAPLES CSD",8.21052631578947,"NAPLES CSD","2020-21",98618.66667,61037.17333,2
"NAPLES CSD","2020-12-01",2,0,0,1,5,0,1,3620220,781,2.56081946222791,0,1,0,431201040000,2021,624,778,24258,25036,2,76,2,0,11,20,44,3,81,88,"NAPLES CSD",8.21052631578947,"NAPLES CSD","2020-21",98618.66667,61037.17333,1
"NAPLES CSD","2021-01-01",6,0,2,2,11,0,3,3620220,781,7.68245838668374,0,1,0,431201040000,2021,624,778,24258,25036,2,76,2,0,11,20,44,3,81,88,"NAPLES CSD",8.21052631578947,"NAPLES CSD","2020-21",98618.66667,61037.17333,2
"NAPLES CSD","2021-02-01",8,0,2,1,19,0,5,3620220,781,10.2432778489117,0,1,0,431201040000,2021,624,778,24258,25036,2,76,2,0,11,20,44,3,81,88,"NAPLES CSD",8.21052631578947,"NAPLES CSD","2020-21",98618.66667,61037.17333,6
"NAPLES CSD","2021-03-01",4,0,0,1,23,0,5,3620220,781,5.12163892445583,0,1,0,431201040000,2021,624,778,24258,25036,2,76,2,0,11,20,44,3,81,88,"NAPLES CSD",8.21052631578947,"NAPLES CSD","2020-21",98618.66667,61037.17333,8
"NAPLES CSD","2021-04-01",4,0,0,2,27,0,5,3620220,781,5.12163892445583,0,1,0,431201040000,2021,624,778,24258,25036,2,76,2,0,11,20,44,3,81,88,"NAPLES CSD",8.21052631578947,"NAPLES CSD","2020-21",98618.66667,61037.17333,4
"NAPLES CSD","2021-05-01",2,1,0,2,29,1,5,3620220,781,2.56081946222791,0,1,0,431201040000,2021,624,778,24258,25036,2,76,2,0,11,20,44,3,81,88,"NAPLES CSD",8.21052631578947,"NAPLES CSD","2020-21",98618.66667,61037.17333,4
"NASSAU BOCES","2020-11-01",17,8,7,7,20,9,9,NA,NA,NA,NA,NA,NA,2.89e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NASSAU BOCES","2020-21",136001.6053,102566.1768,3
"NASSAU BOCES","2020-12-01",19,7,16,7,39,16,25,NA,NA,NA,NA,NA,NA,2.89e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NASSAU BOCES","2020-21",136001.6053,102566.1768,17
"NASSAU BOCES","2021-01-01",94,19,26,10,133,35,51,NA,NA,NA,NA,NA,NA,2.89e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NASSAU BOCES","2020-21",136001.6053,102566.1768,19
"NASSAU BOCES","2021-02-01",38,4,17,8,171,39,68,NA,NA,NA,NA,NA,NA,2.89e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NASSAU BOCES","2020-21",136001.6053,102566.1768,94
"NASSAU BOCES","2021-03-01",46,9,17,8,217,48,85,NA,NA,NA,NA,NA,NA,2.89e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NASSAU BOCES","2020-21",136001.6053,102566.1768,38
"NASSAU BOCES","2021-04-01",42,5,7,7,259,53,92,NA,NA,NA,NA,NA,NA,2.89e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NASSAU BOCES","2020-21",136001.6053,102566.1768,46
"NASSAU BOCES","2021-05-01",6,1,1,3,265,54,93,NA,NA,NA,NA,NA,NA,2.89e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NASSAU BOCES","2020-21",136001.6053,102566.1768,42
"NASSAU BOCES","2021-07-01",0,2,0,1,265,56,93,NA,NA,NA,NA,NA,NA,2.89e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NASSAU BOCES","2020-21",136001.6053,102566.1768,6
"NASSAU BOCES","2021-09-01",2,0,2,1,267,56,95,NA,NA,NA,NA,NA,NA,2.89e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NASSAU BOCES","2020-21",136001.6053,102566.1768,0
"NEW HARTFORD CSD","2020-09-01",0,0,0,1,0,0,0,3620370,2531,0,0,0.84171194,0.15828806,411501060000,2021,2464,532,18939,19471,6,212,6,4,5,27,13,2,95,97,"NEW HARTFORD CSD",11.622641509434,"NEW HARTFORD CSD","2020-21",130300.8571,72798.62736,NA
"NEW HARTFORD CSD","2020-11-01",14,3,8,5,14,3,8,3620370,2531,5.53141050967997,0,1,0,411501060000,2021,2464,532,18939,19471,6,212,6,4,5,27,13,2,95,97,"NEW HARTFORD CSD",11.622641509434,"NEW HARTFORD CSD","2020-21",130300.8571,72798.62736,0
"NEW HARTFORD CSD","2020-12-01",28,3,2,5,42,6,10,3620370,2531,11.0628210193599,0,0.34694698,0.65305299,411501060000,2021,2464,532,18939,19471,6,212,6,4,5,27,13,2,95,97,"NEW HARTFORD CSD",11.622641509434,"NEW HARTFORD CSD","2020-21",130300.8571,72798.62736,14
"NEW HARTFORD CSD","2021-01-01",19,6,5,4,61,12,15,3620370,2531,7.5069142631371,0,0,1,411501060000,2021,2464,532,18939,19471,6,212,6,4,5,27,13,2,95,97,"NEW HARTFORD CSD",11.622641509434,"NEW HARTFORD CSD","2020-21",130300.8571,72798.62736,28
"NEW HARTFORD CSD","2021-02-01",1,0,0,1,62,12,15,3620370,2531,0.395100750691426,0,0.28594273,0.71405727,411501060000,2021,2464,532,18939,19471,6,212,6,4,5,27,13,2,95,97,"NEW HARTFORD CSD",11.622641509434,"NEW HARTFORD CSD","2020-21",130300.8571,72798.62736,19
"NEW HARTFORD CSD","2021-03-01",6,0,0,4,68,12,15,3620370,2531,2.37060450414856,0,1,0,411501060000,2021,2464,532,18939,19471,6,212,6,4,5,27,13,2,95,97,"NEW HARTFORD CSD",11.622641509434,"NEW HARTFORD CSD","2020-21",130300.8571,72798.62736,1
"NEW HARTFORD CSD","2021-04-01",8,1,0,4,76,13,15,3620370,2531,3.16080600553141,0.66702008,0.33297992,0,411501060000,2021,2464,532,18939,19471,6,212,6,4,5,27,13,2,95,97,"NEW HARTFORD CSD",11.622641509434,"NEW HARTFORD CSD","2020-21",130300.8571,72798.62736,6
"NEW HARTFORD CSD","2021-05-01",4,0,0,3,80,13,15,3620370,2531,1.58040300276571,1,0,0,411501060000,2021,2464,532,18939,19471,6,212,6,4,5,27,13,2,95,97,"NEW HARTFORD CSD",11.622641509434,"NEW HARTFORD CSD","2020-21",130300.8571,72798.62736,8
"NEW HYDE PARK-GARDEN CITY PARK UFSD","2020-11-01",2,0,0,2,5,0,2,3620400,1721,1.16211504938989,1,0,0,280405020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NEW HYDE PARK-GARDEN CITY PARK UFSD","2020-21",142908.6,99621.44262,3
"NEW HYDE PARK-GARDEN CITY PARK UFSD","2020-12-01",6,1,1,3,11,1,3,3620400,1721,3.48634514816967,1,0,0,280405020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NEW HYDE PARK-GARDEN CITY PARK UFSD","2020-21",142908.6,99621.44262,2
"NEW HYDE PARK-GARDEN CITY PARK UFSD","2021-01-01",24,4,5,4,35,5,8,3620400,1721,13.9453805926787,1,0,0,280405020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NEW HYDE PARK-GARDEN CITY PARK UFSD","2020-21",142908.6,99621.44262,6
"NEW HYDE PARK-GARDEN CITY PARK UFSD","2021-02-01",16,3,6,4,51,8,14,3620400,1721,9.29692039511912,1,0,0,280405020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NEW HYDE PARK-GARDEN CITY PARK UFSD","2020-21",142908.6,99621.44262,24
"NEW HYDE PARK-GARDEN CITY PARK UFSD","2021-03-01",19,2,2,4,70,10,16,3620400,1721,11.040092969204,1,0,0,280405020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NEW HYDE PARK-GARDEN CITY PARK UFSD","2020-21",142908.6,99621.44262,16
"NEW HYDE PARK-GARDEN CITY PARK UFSD","2021-04-01",7,0,2,3,77,10,18,3620400,1721,4.06740267286461,1,0,0,280405020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NEW HYDE PARK-GARDEN CITY PARK UFSD","2020-21",142908.6,99621.44262,19
"NEW HYDE PARK-GARDEN CITY PARK UFSD","2021-05-01",1,0,0,1,78,10,18,3620400,1721,0.581057524694945,1,0,0,280405020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NEW HYDE PARK-GARDEN CITY PARK UFSD","2020-21",142908.6,99621.44262,7
"NEW LEBANON CSD","2020-11-01",0,1,1,1,0,1,1,3620430,505,0,0,0.60040361,0.39959636,101601040000,2021,393,976,25840,26816,2,53,1,0,9,14,44,4,83,90,"NEW LEBANON CSD",7.41509433962264,"NEW LEBANON CSD","2020-21",91243,63496.67925,NA
"NEW LEBANON CSD","2020-12-01",3,0,0,1,3,1,1,3620430,505,5.94059405940594,0,1,0,101601040000,2021,393,976,25840,26816,2,53,1,0,9,14,44,4,83,90,"NEW LEBANON CSD",7.41509433962264,"NEW LEBANON CSD","2020-21",91243,63496.67925,0
"NEW LEBANON CSD","2021-01-01",8,0,2,2,11,1,3,3620430,505,15.8415841584158,0,1,0,101601040000,2021,393,976,25840,26816,2,53,1,0,9,14,44,4,83,90,"NEW LEBANON CSD",7.41509433962264,"NEW LEBANON CSD","2020-21",91243,63496.67925,3
"NEW LEBANON CSD","2021-02-01",6,1,0,2,17,2,3,3620430,505,11.8811881188119,0,1,0,101601040000,2021,393,976,25840,26816,2,53,1,0,9,14,44,4,83,90,"NEW LEBANON CSD",7.41509433962264,"NEW LEBANON CSD","2020-21",91243,63496.67925,8
"NEW LEBANON CSD","2021-03-01",3,1,5,2,20,3,8,3620430,505,5.94059405940594,0,1,0,101601040000,2021,393,976,25840,26816,2,53,1,0,9,14,44,4,83,90,"NEW LEBANON CSD",7.41509433962264,"NEW LEBANON CSD","2020-21",91243,63496.67925,6
"NEW LEBANON CSD","2021-04-01",5,0,1,2,25,3,9,3620430,505,9.9009900990099,0,1,0,101601040000,2021,393,976,25840,26816,2,53,1,0,9,14,44,4,83,90,"NEW LEBANON CSD",7.41509433962264,"NEW LEBANON CSD","2020-21",91243,63496.67925,3
"NEW LEBANON CSD","2021-05-01",2,0,0,1,27,3,9,3620430,505,3.96039603960396,0,1,0,101601040000,2021,393,976,25840,26816,2,53,1,0,9,14,44,4,83,90,"NEW LEBANON CSD",7.41509433962264,"NEW LEBANON CSD","2020-21",91243,63496.67925,5
